REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q37_PERSON_SERIAL_NO,Q37_READY_ACCEPT_JOB,Q38_REASON_FOR_NOT_ACCEPTING,Q39_EXPECT_EMPLOYMENT,Q40_EXPECT_SECTOR,Q41A_EXPECT_ANY_HELP,Q41B1_EXCEPT_ASSISTANCE_1ST,Q41B2_EXCEPT_ASSISTANCE_2ND,Q41B3_EXCEPT_ASSISTANCE_3RD,Q42_NATURE_OF_THE_JOB
10,2011,03,2,13,026,07,1,088,01, ,3, , , , , , ,    
10,2011,03,2,13,026,07,1,088,05, ,1, , , , , , ,    
10,2011,03,2,13,026,07,1,088,06, ,1, , , , , , ,    
10,2011,03,2,13,026,08,1,089,03, ,1, , , , , , ,    
10,2011,03,2,13,026,09,1,090,02, ,2, , , , , , ,    
10,2011,03,2,13,026,10,1,091,03, ,2, , , , , , ,    
10,2011,03,2,13,027,01,1,062,01, ,3, , , , , , ,    
10,2011,03,2,13,027,01,1,062,02, ,2, , , , , , ,    
10,2011,03,2,13,027,01,1,062,07, ,1, , , , , , ,    
10,2011,03,2,13,027,02,1,063,02, ,2, , , , , , ,    
10,2011,03,2,13,027,03,1,064,02, ,2, , , , , , ,    
10,2011,03,2,13,027,03,1,064,03, ,1, , , , , , ,    
10,2011,03,2,13,027,04,1,065,01, ,2, , , , , , ,    
10,2011,03,2,13,027,05,1,066,01, ,3, , , , , , ,    
10,2011,03,2,13,027,05,1,066,02, ,3, , , , , , ,    
10,2011,03,2,13,027,06,1,067,04, ,2, , , , , , ,    
10,2011,03,2,13,027,07,1,068,02, ,2, , , , , , ,    
10,2011,03,2,13,027,10,1,071,01, ,3, , , , , , ,    
10,2011,03,2,13,027,10,1,071,02, ,2, , , , , , ,    
10,2011,03,2,13,027,10,1,071,04, ,2, , , , , , ,    
10,2011,03,2,13,028,01,1,092,01, ,3, , , , , , ,    
10,2011,03,2,13,028,01,1,092,02, ,3, , , , , , ,    
10,2011,03,2,13,028,01,1,092,04, ,2, , , , , , ,    
10,2011,03,2,13,028,01,1,092,05,1, ,2,4, , , , ,3121
10,2011,03,2,13,028,02,1,093,01, ,2, , , , , , ,    
10,2011,03,2,13,028,02,1,093,02, ,2, , , , , , ,    
10,2011,03,2,13,028,02,1,093,03, ,2, , , , , , ,    
10,2011,03,2,13,028,02,1,093,05, ,2, , , , , , ,    
10,2011,03,2,13,028,03,1,094,01, ,2, , , , , , ,    
10,2011,03,2,13,028,03,1,094,03, ,1, , , , , , ,    
10,2011,03,2,13,028,04,1,095,02, ,2, , , , , , ,    
10,2011,03,2,13,028,05,1,096,02, ,3, , , , , , ,    
10,2011,03,2,13,028,05,1,096,03, ,2, , , , , , ,    
10,2011,03,2,13,028,05,1,096,04, ,2, , , , , , ,    
10,2011,03,2,13,028,05,1,096,05, ,2, , , , , , ,    
10,2011,03,2,13,028,05,1,096,06, ,1, , , , , , ,    
10,2011,03,2,13,028,05,1,096,07, ,1, , , , , , ,    
10,2011,03,2,13,028,05,1,096,09, ,2, , , , , , ,    
10,2011,03,2,13,028,05,1,096,10, ,2, , , , , , ,    
10,2011,03,2,13,028,06,1,097,01, ,2, , , , , , ,    
10,2011,03,2,13,028,06,1,097,02, ,2, , , , , , ,    
10,2011,03,2,13,028,06,1,097,03, ,1, , , , , , ,    
10,2011,03,2,13,028,07,1,098,02, ,2, , , , , , ,    
10,2011,03,2,13,028,07,1,098,03, ,2, , , , , , ,    
10,2011,03,2,13,028,07,1,098,04, ,2, , , , , , ,    
10,2011,03,2,13,028,08,1,099,02, ,2, , , , , , ,    
10,2011,03,2,13,028,08,1,099,03, ,2, , , , , , ,    
10,2011,03,2,13,028,09,1,100,02, ,2, , , , , , ,    
10,2011,03,2,13,028,10,1,101,01, ,3, , , , , , ,    
10,2011,03,2,13,028,10,1,101,02, ,3, , , , , , ,    
10,2011,03,2,13,029,03,1,074,01, ,2, , , , , , ,    
10,2011,03,2,13,029,03,1,074,02, ,2, , , , , , ,    
10,2011,03,2,13,029,03,1,074,03, ,2, , , , , , ,    
10,2011,03,2,13,029,03,1,074,04, ,1, , , , , , ,    
10,2011,03,2,13,029,03,1,074,05, ,2, , , , , , ,    
10,2011,03,2,13,029,06,1,077,02, ,2, , , , , , ,    
10,2011,03,2,13,029,06,1,077,04, ,1, , , , , , ,    
10,2011,03,2,13,029,06,1,077,05, ,1, , , , , , ,    
10,2011,03,2,13,029,08,1,079,02, ,2, , , , , , ,    
10,2011,03,2,13,029,08,1,079,03, ,2, , , , , , ,    
10,2011,03,2,13,029,08,1,079,04, ,1, , , , , , ,    
10,2011,03,2,13,029,08,1,079,05, ,1, , , , , , ,    
10,2011,03,2,13,029,09,1,080,01, ,3, , , , , , ,    
10,2011,03,2,13,029,09,1,080,02, ,2, , , , , , ,    
10,2011,03,2,13,030,02,1,023,02, ,1, , , , , , ,    
10,2011,03,2,13,030,04,1,025,03, ,1, , , , , , ,    
10,2011,03,2,13,030,04,1,025,04, ,1, , , , , , ,    
10,2011,03,2,13,030,04,1,025,05, ,3, , , , , , ,    
10,2011,03,2,13,030,05,1,026,03, ,1, , , , , , ,    
10,2011,03,2,13,030,05,1,026,04, ,1, , , , , , ,    
10,2011,03,2,13,030,09,1,030,01, ,2, , , , , , ,    
10,2011,03,2,13,030,09,1,030,03, ,4, , , , , , ,    
10,2011,03,3,13,031,02,1,103,02, ,2, , , , , , ,    
10,2011,03,3,13,031,02,1,103,03, ,1, , , , , , ,    
10,2011,03,3,13,031,02,1,103,05, ,4, , , , , , ,    
10,2011,03,3,13,031,03,1,104,02, ,2, , , , , , ,    
10,2011,03,3,13,031,03,1,104,04, ,1, , , , , , ,    
10,2011,03,3,13,031,03,1,104,05, ,1, , , , , , ,    
10,2011,03,3,13,031,04,1,105,03, ,1, , , , , , ,    
10,2011,03,3,13,031,04,1,105,04, ,1, , , , , , ,    
10,2011,03,3,13,031,06,1,107,03, ,1, , , , , , ,    
10,2011,03,3,13,031,06,1,107,04, ,1, , , , , , ,    
10,2011,03,3,13,031,07,1,108,03, ,1, , , , , , ,    
10,2011,03,3,13,031,07,1,108,04, ,1, , , , , , ,    
10,2011,03,3,13,031,08,1,109,03, ,2, , , , , , ,    
10,2011,03,3,13,031,08,1,109,05, ,2, , , , , , ,    
10,2011,03,3,13,031,09,1,110,03,1, ,2,1, , , , ,4115
10,2011,03,3,13,031,09,1,110,05,1, ,2,1, , , , ,4115
10,2011,03,3,13,031,10,1,111,01, ,3, , , , , , ,    
10,2011,03,3,13,031,10,1,111,04, ,2, , , , , , ,    
10,2011,03,3,13,031,10,1,111,05, ,2, , , , , , ,    
10,2011,04,1,13,032,01,1,021,01, ,3, , , , , , ,    
10,2011,04,1,13,032,01,1,021,02, ,3, , , , , , ,    
10,2011,04,1,13,032,01,1,021,06, ,3, , , , , , ,    
10,2011,04,1,13,032,04,1,024,02, ,2, , , , , , ,    
10,2011,04,1,13,032,04,1,024,03, , ,2,3, , , , ,8322
10,2011,04,1,13,032,04,1,024,04, ,1, , , , , , ,    
10,2011,04,1,13,032,06,1,026,02, ,2, , , , , , ,    
10,2011,04,1,13,032,07,1,027,01, ,3, , , , , , ,    
10,2011,04,1,13,032,07,1,027,02, ,3, , , , , , ,    
10,2011,04,1,13,032,08,1,028,01, ,3, , , , , , ,    
10,2011,04,1,13,032,08,1,028,02, ,3, , , , , , ,    
10,2011,04,1,13,032,08,1,028,04, ,2, , , , , , ,    
10,2011,04,1,13,032,08,1,028,08, ,1, , , , , , ,    
10,2011,04,1,13,032,09,1,029,02, ,2, , , , , , ,    
10,2011,04,1,13,032,09,1,029,03, ,1, , , , , , ,    
10,2011,04,1,13,032,09,1,029,04, ,1, , , , , , ,    
10,2011,04,1,13,032,10,1,030,02, ,1, , , , , , ,    
10,2011,04,1,13,032,10,1,030,03, ,1, , , , , , ,    
10,2011,04,1,13,032,10,1,030,04, ,1, , , , , , ,    
10,2011,04,2,13,033,01,1,031,02, ,2, , , , , , ,    
10,2011,04,2,13,033,01,1,031,06, ,3, , , , , , ,    
10,2011,04,2,13,033,04,1,034,02, ,2, , , , , , ,    
10,2011,04,2,13,033,04,1,034,03, ,1, , , , , , ,    
10,2011,04,2,13,033,04,1,034,04, ,1, , , , , , ,    
10,2011,04,2,13,033,04,1,034,06, ,3, , , , , , ,    
10,2011,04,2,13,033,05,1,035,02, ,2, , , , , , ,    
10,2011,04,2,13,033,05,1,035,03, ,1, , , , , , ,    
10,2011,04,2,13,033,05,1,035,05, ,3, , , , , , ,    
10,2011,04,2,13,033,07,1,037,01, ,2, , , , , , ,    
10,2011,04,2,13,033,07,1,037,04, ,1, , , , , , ,    
10,2011,04,2,13,033,07,1,037,05, ,1, , , , , , ,    
10,2011,04,2,13,033,08,1,038,01, ,2, , , , , , ,    
10,2011,04,2,13,033,08,1,038,02, ,2, , , , , , ,    
10,2011,04,2,13,033,08,1,038,04, ,1, , , , , , ,    
10,2011,04,2,13,033,09,1,039,01, ,3, , , , , , ,    
10,2011,04,2,13,033,09,1,039,02, ,2, , , , , , ,    
10,2011,04,2,13,033,09,1,039,03, ,1, , , , , , ,    
10,2011,04,2,13,033,09,1,039,04, ,1, , , , , , ,    
10,2011,04,2,13,033,10,1,040,01, ,3, , , , , , ,    
10,2011,04,2,13,033,10,1,040,02, ,2, , , , , , ,    
10,2011,04,2,13,033,10,1,040,07, ,3, , , , , , ,    
10,2011,04,2,13,034,01,1,051,01, ,3, , , , , , ,    
10,2011,04,2,13,034,01,1,051,03,1, ,2,1, , , , ,4121
10,2011,04,2,13,034,01,1,051,04, ,1, , , , , , ,    
10,2011,04,2,13,034,03,1,053,01, ,3, , , , , , ,    
10,2011,04,2,13,034,03,1,053,02, ,2, , , , , , ,    
10,2011,04,2,13,034,03,1,053,05,1, ,2,4, , , , ,2139
10,2011,04,2,13,034,03,1,053,06, ,3, , , , , , ,    
10,2011,04,2,13,034,06,1,056,02, ,2, , , , , , ,    
10,2011,04,2,13,034,06,1,056,03, ,1, , , , , , ,    
10,2011,04,2,13,034,06,1,056,04, ,1, , , , , , ,    
10,2011,04,2,13,034,07,1,057,03, ,1, , , , , , ,    
10,2011,04,2,13,034,07,1,057,04, ,1, , , , , , ,    
10,2011,04,2,13,034,08,1,058,01, ,3, , , , , , ,    
10,2011,04,2,13,034,08,1,058,03, ,1, , , , , , ,    
10,2011,04,2,13,034,08,1,058,04, ,1, , , , , , ,    
10,2011,04,2,13,034,09,1,059,01, ,3, , , , , , ,    
10,2011,04,2,13,034,09,1,059,03, ,1, , , , , , ,    
10,2011,04,2,13,034,10,1,060,01, ,3, , , , , , ,    
10,2011,04,2,13,034,10,1,060,02, ,3, , , , , , ,    
10,2011,04,2,13,034,10,1,060,04, ,2, , , , , , ,    
10,2011,04,2,13,035,01,1,071,02, ,2, , , , , , ,    
10,2011,04,2,13,035,01,1,071,04, ,1, , , , , , ,    
10,2011,04,2,13,035,02,1,072,02, ,2, , , , , , ,    
10,2011,04,2,13,035,02,1,072,05, ,1, , , , , , ,    
10,2011,04,2,13,035,04,1,074,03, ,1, , , , , , ,    
10,2011,04,2,13,035,07,1,077,03, ,1, , , , , , ,    
10,2011,04,2,13,035,08,1,078,03, ,1, , , , , , ,    
10,2011,04,2,13,036,01,1,001,01, ,3, , , , , , ,    
10,2011,04,2,13,036,01,1,001,04, ,1, , , , , , ,    
10,2011,04,2,13,036,01,1,001,09, ,3, , , , , , ,    
10,2011,04,2,13,036,02,1,002,02, ,2, , , , , , ,    
10,2011,04,2,13,036,03,1,003,02, ,2, , , , , , ,    
10,2011,04,2,13,036,03,1,003,04,1, ,2,4, , , , ,7435
10,2011,04,2,13,036,04,1,004,01, ,3, , , , , , ,    
10,2011,04,2,13,036,04,1,004,02, ,2, , , , , , ,    
10,2011,04,2,13,036,04,1,004,03, ,1, , , , , , ,    
10,2011,04,2,13,036,04,1,004,04, ,1, , , , , , ,    
10,2011,04,2,13,036,05,1,005,03, ,3, , , , , , ,    
10,2011,04,2,13,036,08,1,008,02, ,2, , , , , , ,    
10,2011,04,2,13,036,08,1,008,03, ,1, , , , , , ,    
10,2011,04,2,13,036,09,1,009,03, ,1, , , , , , ,    
10,2011,04,2,13,036,10,1,010,01, ,3, , , , , , ,    
10,2011,04,2,13,036,10,1,010,02, ,2, , , , , , ,    
10,2011,04,2,13,037,01,1,011,02, ,2, , , , , , ,    
10,2011,04,2,13,037,01,1,011,03, ,1, , , , , , ,    
10,2011,04,2,13,037,01,1,011,04, ,1, , , , , , ,    
10,2011,04,2,13,037,01,1,011,05, ,1, , , , , , ,    
10,2011,04,2,13,037,02,1,012,02, ,2, , , , , , ,    
10,2011,04,2,13,037,02,1,012,05, ,3, , , , , , ,    
10,2011,04,2,13,037,03,1,013,02, ,2, , , , , , ,    
10,2011,04,2,13,037,03,1,013,03, ,1, , , , , , ,    
10,2011,04,2,13,037,03,1,013,04, ,1, , , , , , ,    
10,2011,04,2,13,037,05,1,015,03, ,1, , , , , , ,    
10,2011,04,2,13,037,07,1,017,02, ,2, , , , , , ,    
10,2011,04,2,13,037,07,1,017,04, ,2, , , , , , ,    
10,2011,04,2,13,037,08,1,018,02, ,2, , , , , , ,    
10,2011,04,2,13,037,08,1,018,03, ,1, , , , , , ,    
10,2011,04,2,13,037,09,1,019,02, ,2, , , , , , ,    
10,2011,04,2,13,037,09,1,019,03, ,2, , , , , , ,    
10,2011,04,2,13,037,09,1,019,07, ,3, , , , , , ,    
10,2011,04,2,13,037,10,1,020,02, ,2, , , , , , ,    
10,2011,04,2,13,038,01,1,061,02, ,2, , , , , , ,    
10,2011,04,2,13,038,01,1,061,04, ,3, , , , , , ,    
10,2011,04,2,13,038,02,1,062,02, ,2, , , , , , ,    
10,2011,04,2,13,038,02,1,062,03, ,1, , , , , , ,    
10,2011,04,2,13,038,03,1,063,01, ,2, , , , , , ,    
10,2011,04,2,13,038,03,1,063,04, ,3, , , , , , ,    
10,2011,04,2,13,038,04,1,064,01, ,2, , , , , , ,    
10,2011,04,2,13,038,04,1,064,03, ,1, , , , , , ,    
10,2011,04,2,13,038,05,1,065,02, ,2, , , , , , ,    
10,2011,04,2,13,038,05,1,065,03, ,2, , , , , , ,    
10,2011,04,2,13,038,05,1,065,04, ,2, , , , , , ,    
10,2011,04,2,13,038,05,1,065,06, ,1, , , , , , ,    
10,2011,04,2,13,038,05,1,065,07, ,1, , , , , , ,    
10,2011,04,2,13,038,06,1,066,03, ,2, , , , , , ,    
10,2011,04,2,13,038,06,1,066,04, ,2, , , , , , ,    
10,2011,04,2,13,038,06,1,066,05, ,1, , , , , , ,    
10,2011,04,2,13,038,08,1,068,04, ,1, , , , , , ,    
10,2011,04,2,13,038,07,1,067,02, ,2, , , , , , ,    
10,2011,04,2,13,038,07,1,067,04, ,1, , , , , , ,    
10,2011,04,2,13,038,07,1,067,05, ,1, , , , , , ,    
10,2011,04,2,13,038,07,1,067,06, ,3, , , , , , ,    
10,2011,04,2,13,038,09,1,069,01, ,3, , , , , , ,    
10,2011,04,2,13,038,09,1,069,03, ,1, , , , , , ,    
10,2011,04,2,13,038,10,1,070,01, ,2, , , , , , ,    
10,2011,04,2,13,038,10,1,070,02, ,3, , , , , , ,    
10,2011,04,2,13,039,01,1,091,03, ,1, , , , , , ,    
10,2011,04,2,13,039,02,1,092,02, ,2, , , , , , ,    
10,2011,04,2,13,039,02,1,092,03, ,1, , , , , , ,    
10,2011,04,2,13,039,02,1,092,04, ,1, , , , , , ,    
10,2011,04,2,13,039,03,1,093,01, ,3, , , , , , ,    
10,2011,04,2,13,039,04,1,094,01, ,3, , , , , , ,    
10,2011,04,2,13,039,04,1,094,02, ,2, , , , , , ,    
10,2011,04,2,13,039,04,1,094,04, ,2, , , , , , ,    
10,2011,04,2,13,039,05,1,095,01, ,4, , , , , , ,    
10,2011,04,2,13,039,05,1,095,02, ,2, , , , , , ,    
10,2011,04,2,13,039,05,1,095,03, ,1, , , , , , ,    
10,2011,04,2,13,039,05,1,095,04, ,1, , , , , , ,    
10,2011,04,2,13,039,06,1,096,02, ,2, , , , , , ,    
10,2011,04,2,13,039,06,1,096,04, ,1, , , , , , ,    
10,2011,04,2,13,039,06,1,096,05, ,1, , , , , , ,    
10,2011,04,1,13,039,07,1,097,01, ,2, , , , , , ,    
10,2011,04,2,13,039,08,1,098,03, ,1, , , , , , ,    
10,2011,04,2,13,039,09,1,099,04, ,1, , , , , , ,    
10,2011,04,2,13,039,10,1,100,01, ,3, , , , , , ,    
10,2011,04,2,13,039,10,1,100,02, ,2, , , , , , ,    
10,2011,04,2,13,040,03,1,083,03,1, ,2,4, , , , ,7433
10,2011,04,2,13,040,04,1,084,01, ,3, , , , , , ,    
10,2011,04,2,13,040,05,1,085,04, ,2, , , , , , ,    
10,2011,04,2,13,040,06,1,086,04, ,2, , , , , , ,    
10,2011,04,2,13,040,07,1,087,01, ,3, , , , , , ,    
10,2011,04,2,13,040,07,1,087,03, ,2, , , , , , ,    
10,2011,04,2,13,040,07,1,087,05, ,1, , , , , , ,    
10,2011,04,2,13,040,07,1,087,06, ,1, , , , , , ,    
10,2011,04,2,13,040,08,1,088,03, ,2, , , , , , ,    
10,2011,04,2,13,040,09,1,089,02, ,2, , , , , , ,    
10,2011,04,2,13,040,10,1,090,03, ,9, , , , , , ,    
10,2011,04,2,13,040,10,1,090,04, ,2, , , , , , ,    
10,2011,04,2,13,040,10,1,090,05, ,1, , , , , , ,    
10,2011,04,2,13,040,10,1,090,06, ,1, , , , , , ,    
10,2011,04,3,13,041,02,1,042,02, ,2, , , , , , ,    
10,2011,04,3,13,041,02,1,042,03, ,1, , , , , , ,    
10,2011,04,3,13,041,02,1,042,04, ,1, , , , , , ,    
10,2011,04,3,13,041,03,1,043,04, ,2, , , , , , ,    
10,2011,04,3,13,041,04,1,044,02, ,2, , , , , , ,    
10,2011,04,3,13,041,05,1,045,03, ,1, , , , , , ,    
10,2011,04,3,13,041,06,1,046,01, ,2, , , , , , ,    
10,2011,04,3,13,041,07,1,047,02, ,2, , , , , , ,    
10,2011,04,3,13,041,07,1,047,05, ,1, , , , , , ,    
10,2011,04,3,13,041,07,1,047,06, ,1, , , , , , ,    
10,2011,04,3,13,041,08,1,048,03, ,1, , , , , , ,    
10,2011,04,2,13,041,09,1,049,04, ,2, , , , , , ,    
10,2011,04,2,13,041,10,1,050,02, ,9, , , , , , ,    
10,2011,04,2,13,041,10,1,050,03, ,9, , , , , , ,    
10,2011,05,1,13,042,01,1,071,01, ,3, , , , , , ,    
10,2011,05,1,13,042,02,1,072,01, ,2, , , , , , ,    
10,2011,05,1,13,042,02,1,072,02, ,1, , , , , , ,    
10,2011,05,1,13,042,02,1,072,03, ,1, , , , , , ,    
10,2011,05,1,13,042,05,1,075,01, ,3, , , , , , ,    
10,2011,05,1,13,042,05,1,075,02, ,3, , , , , , ,    
10,2011,05,1,13,042,07,1,077,01, ,3, , , , , , ,    
10,2011,05,1,13,042,07,1,077,03, ,2, , , , , , ,    
10,2011,05,1,13,042,07,1,077,04, ,1, , , , , , ,    
10,2011,05,1,13,042,07,1,077,05, ,1, , , , , , ,    
10,2011,05,1,13,042,08,1,078,02, ,2, , , , , , ,    
10,2011,05,1,13,042,08,1,078,03, ,1, , , , , , ,    
10,2011,05,1,13,042,08,1,078,04, ,1, , , , , , ,    
10,2011,05,1,13,042,08,1,078,05, ,3, , , , , , ,    
10,2011,05,1,13,042,09,1,079,03, ,1, , , , , , ,    
10,2011,05,1,13,042,09,1,079,04, ,1, , , , , , ,    
10,2011,05,2,13,043,02,1,052,02, ,2, , , , , , ,    
10,2011,05,2,13,043,02,1,052,03, ,1, , , , , , ,    
10,2011,05,2,13,043,02,1,052,04, ,1, , , , , , ,    
10,2011,05,2,13,043,03,1,053,02, ,2, , , , , , ,    
10,2011,05,2,13,043,03,1,053,03, ,1, , , , , , ,    
10,2011,05,2,13,043,04,1,054,03, ,1, , , , , , ,    
10,2011,05,2,13,043,04,1,054,05, ,2, , , , , , ,    
10,2011,05,2,13,043,07,1,057,01, ,3, , , , , , ,    
10,2011,05,2,13,043,07,1,057,03, ,2, , , , , , ,    
10,2011,05,2,13,043,09,1,059,03, ,1, , , , , , ,    
10,2011,05,2,13,043,10,1,060,02, ,2, , , , , , ,    
10,2011,05,2,13,043,10,1,060,03, ,1, , , , , , ,    
10,2011,05,2,13,044,01,1,001,02, ,2, , , , , , ,    
10,2011,05,2,13,044,02,1,002,01, ,3, , , , , , ,    
10,2011,05,2,13,044,02,1,002,02, ,2, , , , , , ,    
10,2011,05,2,13,044,02,1,002,03, ,1, , , , , , ,    
10,2011,05,2,13,044,04,1,004,05, ,3, , , , , , ,    
10,2011,05,2,13,044,04,1,004,06, ,3, , , , , , ,    
10,2011,05,2,13,044,05,1,005,03, ,1, , , , , , ,    
10,2011,05,2,13,044,06,1,006,01, ,2, , , , , , ,    
10,2011,05,2,13,044,06,1,006,02, ,2, , , , , , ,    
10,2011,05,2,13,044,07,1,007,01, ,2, , , , , , ,    
10,2011,05,2,13,044,08,1,008,02, ,2, , , , , , ,    
10,2011,05,2,13,044,08,1,008,04, ,1, , , , , , ,    
10,2011,05,2,13,044,08,1,008,05, ,1, , , , , , ,    
10,2011,05,2,13,044,09,1,009,01, ,3, , , , , , ,    
10,2011,05,2,13,044,09,1,009,02, ,3, , , , , , ,    
10,2011,05,2,13,044,09,1,009,04, ,2, , , , , , ,    
10,2011,05,2,13,044,10,1,010,01, ,2, , , , , , ,    
10,2011,05,2,13,044,10,1,010,02, ,2, , , , , , ,    
10,2011,05,2,13,044,10,1,010,04, ,1, , , , , , ,    
10,2011,05,2,13,044,10,1,010,05, ,3, , , , , , ,    
10,2011,05,2,13,045,01,1,011,02, ,2, , , , , , ,    
10,2011,05,2,13,045,01,1,011,03, ,1, , , , , , ,    
10,2011,05,2,13,045,01,1,011,04, ,9, , , , , , ,    
10,2011,05,2,13,045,04,1,014,01, ,3, , , , , , ,    
10,2011,05,2,13,045,04,1,014,02, ,2, , , , , , ,    
10,2011,05,2,13,045,05,1,015,03, ,1, , , , , , ,    
10,2011,05,2,13,045,06,1,016,02, ,2, , , , , , ,    
10,2011,05,2,13,045,07,1,017,02, ,2, , , , , , ,    
10,2011,05,2,13,045,07,1,017,03, ,1, , , , , , ,    
10,2011,05,2,13,045,08,1,018,03, ,1, , , , , , ,    
10,2011,05,2,13,045,08,1,018,04, ,1, , , , , , ,    
10,2011,05,2,13,045,10,1,020,02, ,2, , , , , , ,    
10,2011,05,2,13,045,10,1,020,03, ,1, , , , , , ,    
10,2011,05,2,13,045,10,1,020,04, ,1, , , , , , ,    
10,2011,05,2,13,045,10,1,020,05, ,1, , , , , , ,    
10,2011,05,2,13,045,10,1,020,06, ,1, , , , , , ,    
10,2011,05,2,13,046,02,1,032,01, ,2, , , , , , ,    
10,2011,05,2,13,046,04,1,034,02, ,2, , , , , , ,    
10,2011,05,2,13,046,05,1,035,01, ,4, , , , , , ,    
10,2011,05,2,13,046,06,1,036,01, ,2, , , , , , ,    
10,2011,05,2,13,046,06,1,036,03, ,2, , , , , , ,    
10,2011,05,2,13,046,08,1,038,01, ,3, , , , , , ,    
10,2011,05,2,13,046,08,1,038,04, ,2, , , , , , ,    
10,2011,05,2,13,046,08,1,038,07, ,3, , , , , , ,    
10,2011,05,2,13,046,10,1,040,01, ,2, , , , , , ,    
10,2011,05,2,13,046,10,1,040,02, ,1, , , , , , ,    
10,2011,05,2,13,046,10,1,040,03, ,1, , , , , , ,    
10,2011,05,2,13,047,03,1,093,02, ,2, , , , , , ,    
10,2011,05,2,13,047,03,1,093,03, ,1, , , , , , ,    
10,2011,05,2,13,047,04,1,094,02, ,2, , , , , , ,    
10,2011,05,2,13,047,05,1,095,01, ,3, , , , , , ,    
10,2011,05,2,13,047,05,1,095,02, ,2, , , , , , ,    
10,2011,05,2,13,047,06,1,096,02, ,2, , , , , , ,    
10,2011,05,2,13,047,08,1,098,01, ,3, , , , , , ,    
10,2011,05,2,13,047,08,1,098,02, ,2, , , , , , ,    
10,2011,05,2,13,047,08,1,098,03, ,1, , , , , , ,    
10,2011,05,2,13,047,10,1,100,02, ,2, , , , , , ,    
10,2011,05,2,13,047,10,1,100,03, ,1, , , , , , ,    
10,2011,05,2,13,048,01,1,021,01, ,3, , , , , , ,    
10,2011,05,2,13,048,01,1,021,02, ,2, , , , , , ,    
10,2011,05,2,13,048,05,1,025,03, ,1, , , , , , ,    
10,2011,05,2,13,048,05,1,025,04, ,2, , , , , , ,    
10,2011,05,2,13,048,06,1,026,02, ,2, , , , , , ,    
10,2011,05,2,13,048,06,1,026,03, ,1, , , , , , ,    
10,2011,05,2,13,048,06,1,026,05, ,1, , , , , , ,    
10,2011,05,2,13,048,07,1,027,03, ,1, , , , , , ,    
10,2011,05,2,13,048,07,1,027,04, ,1, , , , , , ,    
10,2011,05,2,13,048,08,1,028,01, ,3, , , , , , ,    
10,2011,05,2,13,048,08,1,028,02, ,2, , , , , , ,    
10,2011,05,2,13,048,09,1,029,02, ,2, , , , , , ,    
10,2011,05,2,13,048,10,1,030,02, ,2, , , , , , ,    
10,2011,05,2,13,049,01,1,061,01, ,3, , , , , , ,    
10,2011,05,2,13,049,01,1,061,02, ,2, , , , , , ,    
10,2011,05,2,13,049,02,1,062,01, ,3, , , , , , ,    
10,2011,05,2,13,049,02,1,062,02, ,2, , , , , , ,    
10,2011,05,2,13,049,02,1,062,04, ,2, , , , , , ,    
10,2011,05,2,13,049,03,1,063,02, ,2, , , , , , ,    
10,2011,05,2,13,049,03,1,063,03, ,1, , , , , , ,    
10,2011,05,2,13,049,04,1,064,02, ,2, , , , , , ,    
10,2011,05,2,13,049,04,1,064,03, ,1, , , , , , ,    
10,2011,05,2,13,049,05,1,065,02, ,2, , , , , , ,    
10,2011,05,2,13,049,05,1,065,04, ,2, , , , , , ,    
10,2011,05,2,13,049,06,1,066,02, ,2, , , , , , ,    
10,2011,05,2,13,049,06,1,066,03, ,2, , , , , , ,    
10,2011,05,2,13,049,07,1,067,02, ,2, , , , , , ,    
10,2011,05,2,13,049,07,1,067,04, ,1, , , , , , ,    
10,2011,05,2,13,049,08,1,068,01, ,2, , , , , , ,    
10,2011,05,2,13,049,09,1,069,02, ,2, , , , , , ,    
10,2011,05,2,13,049,10,1,070,02, ,2, , , , , , ,    
10,2011,05,2,13,049,10,1,070,03, ,1, , , , , , ,    
10,2011,05,2,13,050,01,1,081,03, ,2, , , , , , ,    
10,2011,05,2,13,050,01,1,081,04, ,2, , , , , , ,    
10,2011,05,2,13,050,02,1,082,01, ,2, , , , , , ,    
10,2011,05,2,13,050,02,1,082,03, ,2, , , , , , ,    
10,2011,05,2,13,050,04,1,084,02, ,2, , , , , , ,    
10,2011,05,2,13,050,04,1,084,04, ,2, , , , , , ,    
10,2011,05,2,13,050,05,1,085,03, ,1, , , , , , ,    
10,2011,05,2,13,050,05,1,085,04, ,3, , , , , , ,    
10,2011,05,2,13,050,07,1,087,03, ,2, , , , , , ,    
10,2011,05,2,13,050,07,1,087,06, ,2, , , , , , ,    
10,2011,05,2,13,050,09,1,089,01, ,3, , , , , , ,    
10,2011,05,2,13,050,09,1,089,02, ,3, , , , , , ,    
10,2011,05,2,13,050,09,1,089,03, ,3, , , , , , ,    
10,2011,05,3,13,051,01,1,041,03, ,2, , , , , , ,    
10,2011,05,3,13,051,02,1,042,02, ,4, , , , , , ,    
10,2011,05,3,13,051,03,1,043,04, ,9, , , , , , ,    
10,2011,05,3,13,051,03,1,043,06, ,1, , , , , , ,    
